#chromosome	start	end	baseMean_LFe
CP000393.1	7307375	7308835	107.181897578674
CP000393.1	7314886	7315557	447.635976741882
CP000393.1	7474033	7474338	14.793339240301199
CP000393.1	3666435	3666848	28.0977562956763
CP000393.1	5751287	5751739	79.9838023930839
CP000393.1	241221	242240	1953.2563977069299
CP000393.1	2102236	2104170	281.536077407209
CP000393.1	2761257	2762255	124.416213397904
CP000393.1	3777196	3777939	427.41463847571
CP000393.1	3779360	3779986	38.2763145411978
CP000393.1	4324937	4325995	3174.8430262499605
CP000393.1	4849313	4849498	61.1229954838934
CP000393.1	5598330	5600006	38.0496344738141
CP000393.1	7132163	7132582	357.34885914805
CP000393.1	84932	85924	708.264570476415
CP000393.1	5959527	5960936	252.35576227706002
CP000393.1	6660167	6660745	166.563503699897
CP000393.1	637017	637871	16.3738193960919
CP000393.1	1217233	1218636	517.466953888076
CP000393.1	3287714	3291085	69.6890321060972
CP000393.1	3557173	3557646	208.724158418302
CP000393.1	4790916	4791674	956.860867064677
CP000393.1	747158	747436	119.138697322377
CP000393.1	6039001	6040260	99.274505577974
CP000393.1	694774	695922	1492.0095778444502
CP000393.1	2468310	2469143	1337.66086512462
CP000393.1	3192988	3194634	117.244113612875
CP000393.1	4406936	4408687	1270.61364167904
CP000393.1	1540186	1543833	149.252340316411
CP000393.1	1648441	1649709	1194.7345907022
CP000393.1	3517321	3518097	79.2180633650268
CP000393.1	979363	979587	212.401302362882
CP000393.1	1261720	1262853	74.6222418775244
CP000393.1	5702852	5703775	72.0779752361972
CP000393.1	7648976	7650172	217.257707342289
CP000393.1	6705409	6706437	413.964179786379
CP000393.1	1265648	1265992	21.0017653602493
CP000393.1	1391421	1393301	265.459273480434
CP000393.1	4127761	4127892	1084.94862815503
CP000393.1	6098862	6099791	546.9600819246041
CP000393.1	7233810	7234319	622.779814337696
CP000393.1	7545483	7546301	48.0627776547525
CP000393.1	6962273	6962434	21.622806936252104
CP000393.1	608237	608632	10.924776298199198
CP000393.1	5346447	5347757	71.6362978282505
CP000393.1	5605869	5606108	33.9426486889932
CP000393.1	6319091	6321223	2543.02069840596
CP000393.1	6025595	6026158	138.620902347834
CP000393.1	7570338	7571768	986.86926476341
CP000393.1	757621	758259	3476.8807555370195
CP000393.1	3202236	3202901	92.4712951975186
CP000393.1	4984322	4986061	1226.6186490820598
CP000393.1	2505159	2505914	583.548450832542
CP000393.1	2692226	2693236	73.9484713291707
CP000393.1	3118977	3119423	134.984708679559
CP000393.1	3591690	3592478	1003.3565802379801
CP000393.1	5058586	5059836	547.723761906199
CP000393.1	5265784	5266440	1909.87437966978
CP000393.1	5361796	5362536	506.47094505729103
CP000393.1	5990186	5990968	36.5992118937051
CP000393.1	6728535	6730526	204.88641650512002
CP000393.1	2819234	2821120	138.232840101713
CP000393.1	7355870	7357288	49.06868721963679
CP000393.1	5752208	5752822	112.681630821388
CP000393.1	3407336	3408871	184.90455531073997
CP000393.1	1249747	1251102	2309.39625649076
CP000393.1	2239624	2241048	288.969354618485
CP000393.1	3285647	3287659	179.75212859749698
CP000393.1	5427618	5428895	168.23610312781602
CP000393.1	820641	822119	47.275062333647206
CP000393.1	4692416	4693294	414.80918918851
CP000393.1	6517335	6519740	386.26015781007203
CP000393.1	6557032	6558519	47.605073347099896
CP000393.1	2804987	2811175	90.7162932350588
CP000393.1	3878566	3880275	1392.2990276359399
CP000393.1	4093688	4094305	106.14765773380199
CP000393.1	4283570	4284199	24.384823647876395
CP000393.1	4583853	4584539	14.049076765202802
CP000393.1	5188430	5188717	179.874574911856
CP000393.1	6340300	6342288	2923.50968474101
CP000393.1	6343754	6344590	314.835538595597
CP000393.1	7680646	7680942	99.7476051022497
CP000393.1	997127	998314	523.2793841177989
CP000393.1	3251904	3252446	336.001426714594
CP000393.1	7268117	7268218	212.351485490176
CP000393.1	5664377	5665081	118.520533141898
CP000393.1	4943408	4944664	565.604691991475
CP000393.1	1456763	1457209	414.756945327728
CP000393.1	3111592	3111828	385.93829495923995
CP000393.1	7208727	7209572	190.429497173235
CP000393.1	12895	15912	243.828031265706
CP000393.1	1422258	1423010	38.713209662292
CP000393.1	2736273	2737244	209.98751273467
CP000393.1	4198353	4198442	12252.7502509677
CP000393.1	5187567	5188373	583.120777632769
CP000393.1	3745829	3745996	105.13295522495001
CP000393.1	6832866	6836132	687.219432410941
CP000393.1	1223413	1226955	355.282400628939
CP000393.1	6539956	6542760	66.1766412119779
CP000393.1	3880533	3880886	465.97531797941804
CP000393.1	6502711	6503811	364.142043736473
CP000393.1	3055330	3055848	585.733870720598
CP000393.1	3921754	3922926	78.7526069560285
CP000393.1	1975139	1976026	482.88063357824205
CP000393.1	4863543	4864007	445.04647317555197
CP000393.1	2270960	2271160	38.7376778546881
CP000393.1	6909831	6910340	149.40442990801
CP000393.1	7243092	7244867	179.33198849414902
CP000393.1	4500290	4500676	1080.96287898672
CP000393.1	251952	252425	1534.9410852378198
CP000393.1	5375265	5379440	607.1559176567221
CP000393.1	7408135	7408986	1295.73555607306
CP000393.1	7491107	7491421	184.854860047083
CP000393.1	7265339	7265716	48.4756840467834
CP000393.1	5080582	5080959	2879.21728265921
CP000393.1	3557804	3559585	119.45211868180701
CP000393.1	5006154	5008349	97.50328408863349
CP000393.1	2490037	2490252	15.4692425345749
CP000393.1	2757992	2758780	923.2053767484019
CP000393.1	5501991	5503475	279.598239353785
CP000393.1	925476	926078	148.34221461936198
CP000393.1	1064179	1065519	114.76119029385201
CP000393.1	4910934	4912403	941.027242723361
CP000393.1	6404717	6405670	178.953864395766
CP000393.1	7191009	7192118	102.793011386164
CP000393.1	565744	566562	441.114559004214
CP000393.1	3870472	3871158	46.181008733405
CP000393.1	6539691	6539891	24.535291241765197
CP000393.1	5562093	5562518	182.576848600764
CP000393.1	7636996	7637778	15.7923445957373
CP000393.1	4818736	4819386	342.258431270637
CP000393.1	5136368	5136703	105.241019020102
CP000393.1	6215026	6215793	53.7720280133351
CP000393.1	929569	930585	391.008506199841
CP000393.1	1327223	1330339	1843.46476319495
CP000393.1	2623272	2624444	91.6456901814974
CP000393.1	7078761	7079630	74.6701271045693
CP000393.1	7082862	7084250	449.637194588272
CP000393.1	1421097	1421984	110.138789600605
CP000393.1	3668880	3669755	74.25822428359321
CP000393.1	5454517	5455338	988.838369979498
CP000393.1	5469111	5469746	65.0308468318057
CP000393.1	1798654	1800735	540.5491384045749
CP000393.1	5985835	5986308	221.222681005161
CP000393.1	750705	751028	689.3557490178811
CP000393.1	1387489	1388583	639.3837842146389
CP000393.1	6309905	6311383	335.080089765722
CP000393.1	6889357	6890832	8827.46552572302
CP000393.1	1973698	1974462	498.86650989753304
CP000393.1	3843547	3844557	198.234688796796
CP000393.1	7237321	7237818	150.310283730192
CP000393.1	944659	945549	788.9524053459331
CP000393.1	2508028	2508810	215.893328442851
CP000393.1	3753129	3753734	940.016940729324
CP000393.1	3925343	3926998	103.028311070962
CP000393.1	4036500	4037714	171.891574193298
CP000393.1	6449076	6451733	1397.99831787005
CP000393.1	6523084	6524142	550.54314876328
CP000393.1	7248832	7249701	1517.7806120460098
CP000393.1	7696835	7697701	1523.6078780148
CP000393.1	1467224	1468048	727.7303748928169
CP000393.1	4636298	4637155	702.1358704755679
CP000393.1	3566510	3567196	13.8627317211764
CP000393.1	4767726	4768157	16.481595854296
CP000393.1	224551	225456	260.63923995337797
CP000393.1	3308007	3309710	998.633007195883
CP000393.1	3670590	3672419	62.32279825896279
CP000393.1	4899215	4901035	799.2172844937579
CP000393.1	4919588	4920166	366.76264089150703
CP000393.1	5856287	5857933	92.36575468184459
CP000393.1	6962470	6963432	2098.53663423448
CP000393.1	779543	780718	807.922350630034
CP000393.1	5150909	5151526	170.776888170488
CP000393.1	3118053	3118829	157.936911266082
CP000393.1	1811884	1812762	1665.3137324216102
CP000393.1	3714164	3715468	1123.40435290978
CP000393.1	4113609	4114220	446.62908958668197
CP000393.1	4318432	4319469	55.1848333836028
CP000393.1	4850499	4851890	2565.8777764840397
CP000393.1	4884647	4887262	916.892840552028
CP000393.1	808271	808972	39.3976104711665
CP000393.1	7007538	7008296	35.758303724879
CP000393.1	7279225	7280568	1075.71289942724
CP000393.1	3736248	3739607	213.53880092855
CP000393.1	5081445	5081774	2722.56911699838
CP000393.1	5622376	5623290	132.327052543083
CP000393.1	4241744	4242589	138.645142358769
CP000393.1	215800	216867	267.43871421895903
CP000393.1	7350004	7350819	87.41222564895241
CP000393.1	1118945	1120267	1340.75179296764
CP000393.1	1574817	1575638	688.4169129540551
CP000393.1	4532131	4532328	75.79638570806459
CP000393.1	2304394	2305170	172.25579464726601
CP000393.1	5820851	5821168	1103.1870195966198
CP000393.1	6702576	6702854	83.0813541413255
CP000393.1	5995638	5998688	147.358885473589
CP000393.1	943156	944193	1185.8857785349498
CP000393.1	2005048	2005605	1534.50011520107
CP000393.1	5749799	5750809	229.648353953385
CP000393.1	422371	423588	38.00798547049121
CP000393.1	4429769	4430116	14.2800120123989
CP000393.1	4220709	4221551	200.576289791688
CP000393.1	4447185	4448186	72.85887974421
CP000393.1	401387	401554	333.88367217321303
CP000393.1	2838325	2839446	35.3505020886807
CP000393.1	5348974	5350791	19.3581395148484
CP000393.1	5687118	5688737	221.94107646921398
CP000393.1	6074677	6075351	146.982258856737
CP000393.1	1107525	1107776	1217.11842309548
CP000393.1	1725763	1726743	41.3825732893991
CP000393.1	2442462	2442896	48.5105277086827
CP000393.1	3060023	3061867	120.773327476375
CP000393.1	4731692	4734034	244.54341449340401
CP000393.1	5529266	5532559	534.929625139914
CP000393.1	7093356	7094504	906.34395226438
CP000393.1	7234638	7236137	633.470185067331
CP000393.1	7647817	7647987	12.6992086925808
CP000393.1	6016874	6017011	3062.51336489645
CP000393.1	5738385	5738735	72.349809660234
CP000393.1	1241466	1242032	37.1116153192788
CP000393.1	5590599	5590772	72.3353249871232
CP000393.1	1206596	1206904	38.8525814053212
CP000393.1	4663054	4664826	509.91322641936597
CP000393.1	3679663	3680367	361.42186077291495
CP000393.1	3796221	3796706	172.527483549029
CP000393.1	1047480	1048646	262.948555059029
CP000393.1	2601980	2603347	30.4653098985698
CP000393.1	4412470	4413099	703.2555047927741
CP000393.1	5355116	5356810	55.0865106077227
CP000393.1	457720	459648	293.198639660891
CP000393.1	5852706	5853323	184.330970327373
CP000393.1	2264832	2270045	2008.0733995586602
CP000393.1	2603827	2604516	170.694134853351
CP000393.1	2775364	2775552	29.456749787291603
CP000393.1	4095672	4096883	159.10754693076998
CP000393.1	1956658	1956891	19.0849248546157
CP000393.1	2963591	2964661	662.41467352668
CP000393.1	4094670	4094882	1579.68951398002
CP000393.1	2119924	2120148	24.590373729168302
CP000393.1	5957989	5958264	55.0430419372675
CP000393.1	6512089	6513231	408.99173416103105
CP000393.1	599368	599778	46.07719126312039
CP000393.1	5296620	5299337	938.6825172344991
CP000393.1	6136222	6136803	75.1467513829299
CP000393.1	2013421	2013852	32.9554828652733
CP000393.1	6558828	6561368	45.229210602813794
CP000393.1	1377289	1379997	115.12398062004999
CP000393.1	1751417	1752841	160.900090273605
CP000393.1	3938984	3943945	193.57985148724202
CP000393.1	5683138	5684619	639.247569414083
CP000393.1	6192982	6195567	660.376570308874
CP000393.1	339480	340676	42.861873784088296
CP000393.1	3449872	3451476	113.912857954463
CP000393.1	878411	879826	237.958463657424
CP000393.1	880082	881080	84.6965933407371
CP000393.1	2998586	3000205	193.81370789317
CP000393.1	3159119	3160816	218.70244845934602
CP000393.1	3850766	3854815	74.2789295038747
CP000393.1	7231004	7231483	267.498237299039
CP000393.1	6105664	6106587	664.310177848908
CP000393.1	251225	251584	233.267914095486
CP000393.1	5019714	5020295	181.41754219883
CP000393.1	5098445	5099041	100.77495373655898
CP000393.1	5694717	5696072	2109.72851696763
CP000393.1	2390588	2391550	41.4383965076529
CP000393.1	5821580	5821897	1503.81034334358
CP000393.1	6928026	6928343	186.807529327646
CP000393.1	7232029	7233177	4032.7207849842403
CP000393.1	7383467	7383784	116.11568725639201
CP000393.1	2035337	2037400	189.99248796367698
CP000393.1	7233177	7233677	1122.2451202197801
CP000393.1	5952629	5954473	798.718505495006
CP000393.1	1253435	1253749	158.185776645435
CP000393.1	3694669	3694866	69.6293967576414
CP000393.1	3782982	3783746	35.633803829303496
CP000393.1	543311	544138	152.43141857718598
CP000393.1	7080766	7081446	298.773345943171
CP000393.1	1935767	1937014	845.654336495349
CP000393.1	3718065	3719147	226.70959160699402
CP000393.1	5078383	5078529	13.459258992771401
CP000393.1	5923744	5924598	391.69029313301496
CP000393.1	2867932	2869743	374.383289975007
CP000393.1	6274292	6275599	315.767956297402
CP000393.1	663633	663986	585.259876935064
CP000393.1	2198110	2201106	119.532239693313
CP000393.1	5166936	5167727	357.919749999385
CP000393.1	2720539	2721768	83.7647695361968
CP000393.1	17126	20872	403.26359051642504
CP000393.1	6753937	6756696	496.48373393454597
CP000393.1	2132736	2132981	20.832804028756
CP000393.1	3334629	3340364	285.398730582084
CP000393.1	4135837	4136874	223.688099645138
CP000393.1	2802722	2804143	6128.338141855551
CP000393.1	3996352	4002789	412.09503153746806
CP000393.1	6100241	6101284	443.24394877529295
CP000393.1	7486899	7487903	278.531801300471
CP000393.1	2862537	2862935	210.02499281120498
CP000393.1	3349565	3351013	166.804359325148
CP000393.1	3646145	3646465	77.2961823995664
CP000393.1	5221535	5222911	97.0899575224942
CP000393.1	59088	59294	2.5143522444074504
CP000393.1	73849	74169	6.010634413299509
CP000393.1	262109	262288	5.32290949465268
CP000393.1	302330	303367	3.5167710621690698
CP000393.1	309201	310238	8.36467729435284
CP000393.1	358803	359048	7.9131502829474805
CP000393.1	444560	444925	5.694810084317349
CP000393.1	445064	445597	2.8253977700963597
CP000393.1	502599	503360	8.3796513708134
CP000393.1	503552	503686	3.6742185073735
CP000393.1	503708	503887	3.3153200434634704
CP000393.1	503895	504053	5.451608631371711
CP000393.1	546691	547593	5.598171473713981
CP000393.1	603425	603682	4.82631661378004
CP000393.1	664213	664440	8.6734341435566
CP000393.1	831588	832475	6.51891150784024
CP000393.1	832685	833020	9.34015146187811
CP000393.1	867047	867376	1.8775447953584399
CP000393.1	867470	867970	3.94990450797126
CP000393.1	1042907	1043191	5.52714334076088
CP000393.1	1086668	1086862	4.671638808456191
CP000393.1	1165493	1165699	7.37260537981673
CP000393.1	1234183	1234410	3.92314925744295
CP000393.1	1336822	1337058	10.8686744806092
CP000393.1	1346434	1346811	1.8440300664109799
CP000393.1	1349769	1350455	2.96176075665421
CP000393.1	1368592	1368963	6.92629366359504
CP000393.1	1376791	1377237	6.7856774998230005
CP000393.1	1385099	1385314	10.883937652802802
CP000393.1	1481922	1482455	10.538235641214401
CP000393.1	1554577	1554864	4.0575468450628
CP000393.1	1573710	1574747	5.037339392324291
CP000393.1	1889069	1889311	9.63257719233914
CP000393.1	1898433	1899119	11.6789134555685
CP000393.1	1941237	1941443	4.73573606764504
CP000393.1	1954986	1955288	10.4759300402335
CP000393.1	1966691	1966912	3.3673913086026097
CP000393.1	1966978	1967166	3.85813953734839
CP000393.1	1983497	1983685	3.22623816566993
CP000393.1	2030402	2030767	12.378566548204699
CP000393.1	2113051	2113173	4.8191855567205195
CP000393.1	2121204	2121380	2.43745662162369
CP000393.1	2122042	2122728	5.22500269267914
CP000393.1	2135723	2135899	9.7221645221378
CP000393.1	2139381	2139662	3.58143625370535
CP000393.1	2140838	2140963	3.16947691615725
CP000393.1	2171224	2171295	2433.54236252307
CP000393.1	2317702	2317824	8.937278511220981
CP000393.1	2513325	2513828	8.8562371264953
CP000393.1	2513920	2514420	3.2205072558564707
CP000393.1	2679697	2679927	5.58928329049778
CP000393.1	2679934	2680065	4.863175122481559
CP000393.1	2853857	2854648	12.6367649278659
CP000393.1	2855133	2856557	9.294137106279289
CP000393.1	3003398	3003745	9.582692915488321
CP000393.1	3421090	3421593	2.4883740912215098
CP000393.1	3564500	3565069	4.400440350181951
CP000393.1	3565074	3565556	8.11828876375038
CP000393.1	3565607	3566053	4.76209210651085
CP000393.1	3566076	3566405	6.76624032812441
CP000393.1	3734100	3734432	6.187579582586269
CP000393.1	3734579	3734965	3.90675597362683
CP000393.1	3765390	3765740	6.423090795121781
CP000393.1	3884865	3885038	11.222473596328198
CP000393.1	3987412	3987930	5.13437562789747
CP000393.1	4067578	4067835	8.88407447980082
CP000393.1	4306258	4306575	3.24511130812579
CP000393.1	4334286	4334693	7.62375411735988
CP000393.1	4382111	4382491	8.868492825378329
CP000393.1	4526570	4526743	5.75164655346469
CP000393.1	4676243	4676575	4.12576879093469
CP000393.1	4677604	4677885	3.23967095824706
CP000393.1	4763758	4764078	4.65858865832904
CP000393.1	4785801	4785935	2.56376951394102
CP000393.1	4794588	4794974	9.56846402344855
CP000393.1	4891995	4892129	3.85088238114124
CP000393.1	4996789	4997070	8.45519726210714
CP000393.1	5180437	5180688	7.38503874253614
CP000393.1	5478000	5478143	8.685533114345441
CP000393.1	5519764	5520264	5.3254110005393
CP000393.1	5552576	5553262	5.70193721827055
CP000393.1	5625975	5626160	3.2737974515377903
CP000393.1	5640363	5641190	2.8418084953369998
CP000393.1	5703805	5704041	7.251700722707349
CP000393.1	5738129	5738308	6.02284893484525
CP000393.1	6094069	6094296	9.310905186332741
CP000393.1	6240549	6240770	10.178520119078598
CP000393.1	6240866	6241129	5.37351038398328
CP000393.1	6241609	6241860	9.217664674344189
CP000393.1	6243218	6243436	5.27346819993437
CP000393.1	6263146	6264528	6.52685809140276
CP000393.1	6520392	6521513	3.73102944561027
CP000393.1	6542893	6546090	8.477656375637421
CP000393.1	6546670	6547671	8.45205254926852
CP000393.1	6547693	6548094	4.39835815803623
