#chromosome	start	end	coverage
CP000393.1	2458000	2459000	1.969
CP000393.1	2459000	2460000	2.292
CP000393.1	2460000	2461000	15.551
CP000393.1	2461000	2462000	126.77
CP000393.1	2462000	2463000	22.033
CP000393.1	2463000	2464000	190.614
CP000393.1	2464000	2465000	58.029
CP000393.1	2465000	2466000	18.395
CP000393.1	2466000	2467000	11.836
CP000393.1	2467000	2468000	25.18
CP000393.1	2468000	2469000	29.658
CP000393.1	2469000	2470000	29.01
CP000393.1	2470000	2471000	2.323
CP000393.1	2471000	2472000	3.09
CP000393.1	2472000	2473000	1.27
CP000393.1	2473000	2474000	0.698
CP000393.1	2474000	2475000	1.433
CP000393.1	2475000	2476000	5.283
CP000393.1	2476000	2477000	1.911
CP000393.1	2477000	2478000	0.242
CP000393.1	2478000	2479000	0.356
CP000393.1	2479000	2480000	5.03
CP000393.1	2480000	2481000	8.526
CP000393.1	2481000	2482000	17.922
CP000393.1	2482000	2483000	36.862
CP000393.1	2483000	2484000	1.141
CP000393.1	2484000	2485000	1.496
CP000393.1	2485000	2486000	3.123
CP000393.1	2486000	2487000	0.959
CP000393.1	2487000	2488000	5.538
CP000393.1	2488000	2489000	5.348
CP000393.1	2489000	2490000	6.356
CP000393.1	2490000	2491000	16.38
CP000393.1	2491000	2492000	133.628
CP000393.1	2492000	2493000	94.252
CP000393.1	2493000	2494000	97.319
CP000393.1	2494000	2495000	595.904
CP000393.1	2495000	2496000	494.169
CP000393.1	2496000	2497000	8.477
CP000393.1	2497000	2498000	48.249
CP000393.1	2498000	2499000	62.031
CP000393.1	2499000	2500000	59.605
CP000393.1	2500000	2501000	84.729
CP000393.1	2501000	2502000	50.854
CP000393.1	2502000	2503000	90.757
CP000393.1	2503000	2504000	78.055
CP000393.1	2504000	2505000	2.209
CP000393.1	2505000	2506000	4.743
CP000393.1	2506000	2507000	4.29
CP000393.1	2507000	2508000	5.747
CP000393.1	2508000	2509000	33.853
CP000393.1	2509000	2510000	47.355
CP000393.1	2510000	2511000	0.035
CP000393.1	2511000	2512000	0.477
CP000393.1	2512000	2513000	1.656
CP000393.1	2513000	2514000	0.036
CP000393.1	2514000	2515000	0.663
CP000393.1	2515000	2516000	0.079
CP000393.1	2516000	2517000	0.0
CP000393.1	2517000	2518000	0.0
CP000393.1	2518000	2519000	0.13
CP000393.1	2519000	2520000	0.004
CP000393.1	2520000	2521000	0.032
CP000393.1	2521000	2522000	0.0
CP000393.1	2522000	2523000	0.359
CP000393.1	2523000	2524000	12.526
CP000393.1	2524000	2525000	64.845
CP000393.1	2525000	2526000	1.139
CP000393.1	2526000	2527000	1.627
CP000393.1	2527000	2528000	0.052
CP000393.1	2528000	2529000	0.277
CP000393.1	2529000	2530000	0.214
CP000393.1	2530000	2531000	1.543
CP000393.1	2531000	2532000	18.738
CP000393.1	2532000	2533000	721.93
CP000393.1	2533000	2534000	71.758
CP000393.1	2534000	2535000	45.487
CP000393.1	2535000	2536000	9.801
CP000393.1	2536000	2537000	1.229
CP000393.1	2537000	2538000	0.0
CP000393.1	2538000	2539000	0.051
CP000393.1	2539000	2540000	0.156
CP000393.1	2540000	2541000	0.067
CP000393.1	2541000	2542000	1.4
CP000393.1	2542000	2543000	7.361
CP000393.1	2543000	2544000	6.049
CP000393.1	2544000	2545000	9.421
CP000393.1	2545000	2546000	14.741
CP000393.1	2546000	2547000	11.021
CP000393.1	2547000	2548000	5.963
CP000393.1	2548000	2549000	10.939
CP000393.1	2549000	2550000	7.199
CP000393.1	2550000	2551000	6.311
CP000393.1	2551000	2552000	6.447
CP000393.1	2552000	2553000	17.342
CP000393.1	2553000	2554000	22.064
CP000393.1	2554000	2555000	9.785
CP000393.1	2555000	2556000	8.568
CP000393.1	2556000	2557000	10.035
CP000393.1	2557000	2558000	11.682
CP000393.1	2558000	2559000	9.931
CP000393.1	2559000	2560000	16.86
CP000393.1	2560000	2561000	18.535
CP000393.1	2561000	2562000	21.6
CP000393.1	2562000	2563000	14.528
CP000393.1	2563000	2564000	29.02
CP000393.1	2564000	2565000	37.704
CP000393.1	2565000	2566000	94.482
CP000393.1	2566000	2567000	95.069
CP000393.1	2567000	2568000	29.335
CP000393.1	2568000	2569000	10.212
CP000393.1	2569000	2570000	1.654
CP000393.1	2570000	2571000	0.073
CP000393.1	2571000	2572000	1.59
CP000393.1	2572000	2573000	1.367
CP000393.1	2573000	2574000	4.127
CP000393.1	2574000	2575000	5.708
CP000393.1	2575000	2576000	1.101
CP000393.1	2576000	2577000	14.932
CP000393.1	2577000	2578000	5.057
CP000393.1	2578000	2579000	9.474
CP000393.1	2579000	2580000	12.976
CP000393.1	2580000	2581000	41.849
CP000393.1	2581000	2582000	20.11
CP000393.1	2582000	2583000	63.483
CP000393.1	2583000	2584000	38.847
CP000393.1	2584000	2585000	2.768
CP000393.1	2585000	2586000	2.044
CP000393.1	2586000	2587000	7.183
CP000393.1	2587000	2588000	13.519
CP000393.1	2588000	2589000	22.14
CP000393.1	2589000	2590000	20.166
CP000393.1	2590000	2591000	7.147
CP000393.1	2591000	2592000	19.076
CP000393.1	2592000	2593000	22.923
CP000393.1	2593000	2594000	3.858
CP000393.1	2594000	2595000	6.985
CP000393.1	2595000	2596000	7.935
CP000393.1	2596000	2597000	5.448
CP000393.1	2597000	2598000	4.645
CP000393.1	2598000	2599000	5.769
CP000393.1	2599000	2600000	5.123
CP000393.1	2600000	2601000	3.624
CP000393.1	2601000	2602000	2.811
CP000393.1	2602000	2603000	0.656
CP000393.1	2603000	2604000	3.2
CP000393.1	2604000	2605000	0.318
CP000393.1	2605000	2606000	6.295
CP000393.1	2606000	2607000	3.707
CP000393.1	2607000	2608000	4.732
CP000393.1	2608000	2609000	1.563
CP000393.1	2609000	2610000	0.809
CP000393.1	2610000	2611000	8.232
CP000393.1	2611000	2612000	3.445
CP000393.1	2612000	2613000	0.211
CP000393.1	2613000	2614000	0.0
CP000393.1	2614000	2615000	3.506
CP000393.1	2615000	2616000	0.178
CP000393.1	2616000	2617000	1.558
CP000393.1	2617000	2618000	7.166
CP000393.1	2618000	2619000	10.937
CP000393.1	2619000	2620000	7.745
CP000393.1	2620000	2621000	10.727
CP000393.1	2621000	2622000	0.261
CP000393.1	2622000	2623000	0.052
CP000393.1	2623000	2624000	0.355
CP000393.1	2624000	2625000	13.496
CP000393.1	2625000	2626000	192.676
CP000393.1	2626000	2627000	105.182
CP000393.1	2627000	2628000	0.155
CP000393.1	2628000	2629000	0.167
CP000393.1	2629000	2630000	0.328
CP000393.1	2630000	2631000	0.824
CP000393.1	2631000	2632000	1.415
CP000393.1	2632000	2633000	3849.155
CP000393.1	2633000	2634000	17.393
CP000393.1	2634000	2635000	13.124
CP000393.1	2635000	2636000	2.348
CP000393.1	2636000	2637000	3.191
CP000393.1	2637000	2638000	8.661
CP000393.1	2638000	2639000	7.937
CP000393.1	2639000	2640000	9.305
CP000393.1	2640000	2641000	4.649
CP000393.1	2641000	2642000	0.986
CP000393.1	2642000	2643000	0.577
CP000393.1	2643000	2644000	1.789
CP000393.1	2644000	2645000	4.653
CP000393.1	2645000	2646000	66.031
CP000393.1	2646000	2647000	43.999
CP000393.1	2647000	2648000	63.925
CP000393.1	2648000	2649000	3.183
CP000393.1	2649000	2650000	1.379
CP000393.1	2650000	2651000	0.895
CP000393.1	2651000	2652000	0.145
CP000393.1	2652000	2653000	0.337
CP000393.1	2653000	2654000	0.896
CP000393.1	2654000	2655000	1.114
CP000393.1	2655000	2656000	5.007
CP000393.1	2656000	2657000	12.268
CP000393.1	2657000	2658000	16.352
CP000393.1	2658000	2659000	9.21
CP000393.1	2659000	2660000	24.342
CP000393.1	2660000	2661000	13.906
CP000393.1	2661000	2662000	8.165
CP000393.1	2662000	2663000	21.95
CP000393.1	2663000	2664000	20.301
CP000393.1	2664000	2665000	3.04
CP000393.1	2665000	2666000	11.746
CP000393.1	2666000	2667000	47.826
CP000393.1	2667000	2668000	8.922
CP000393.1	2668000	2669000	23.226
CP000393.1	2669000	2670000	1.472
CP000393.1	2670000	2671000	26.742
CP000393.1	2671000	2672000	0.223
CP000393.1	2672000	2673000	0.563
CP000393.1	2673000	2674000	0.312
CP000393.1	2674000	2675000	2.327
CP000393.1	2675000	2676000	3.065
CP000393.1	2676000	2677000	0.335
CP000393.1	2677000	2678000	0.066
CP000393.1	2678000	2679000	3.292
CP000393.1	2679000	2680000	8.578
CP000393.1	2680000	2681000	1.405
CP000393.1	2681000	2682000	8.681
CP000393.1	2682000	2683000	3.875
CP000393.1	2683000	2684000	3.543
CP000393.1	2684000	2685000	10.414
CP000393.1	2685000	2686000	3.334
CP000393.1	2686000	2687000	9.266
CP000393.1	2687000	2688000	501.277
CP000393.1	2688000	2689000	118.104
CP000393.1	2689000	2690000	53.428
CP000393.1	2690000	2691000	43.32
CP000393.1	2691000	2692000	1.493
CP000393.1	2692000	2693000	2.383
CP000393.1	2693000	2694000	87.463
CP000393.1	2694000	2695000	50.442
CP000393.1	2695000	2696000	15.067
CP000393.1	2696000	2697000	7.016
CP000393.1	2697000	2698000	11.851
CP000393.1	2698000	2699000	6.148
CP000393.1	2699000	2700000	19.903
CP000393.1	2700000	2701000	16.735
CP000393.1	2701000	2702000	20.785
CP000393.1	2702000	2703000	2.382
CP000393.1	2703000	2704000	4.648
CP000393.1	2704000	2705000	31.7
CP000393.1	2705000	2706000	11.608
CP000393.1	2706000	2707000	21.421
CP000393.1	2707000	2708000	130.325
CP000393.1	2708000	2709000	235.08
CP000393.1	2709000	2710000	313.559
CP000393.1	2710000	2711000	64.054
CP000393.1	2711000	2712000	64.862
CP000393.1	2712000	2713000	43.107
CP000393.1	2713000	2714000	50.052
CP000393.1	2714000	2715000	51.529
CP000393.1	2715000	2716000	7.37
CP000393.1	2716000	2717000	1.422
CP000393.1	2717000	2718000	0.16
CP000393.1	2718000	2719000	0.396
CP000393.1	2719000	2720000	0.148
CP000393.1	2720000	2721000	2.131
CP000393.1	2721000	2722000	0.019
CP000393.1	2722000	2723000	0.313
CP000393.1	2723000	2724000	0.113
CP000393.1	2724000	2725000	0.045
CP000393.1	2725000	2726000	0.024
CP000393.1	2726000	2727000	0.741
CP000393.1	2727000	2728000	0.316
CP000393.1	2728000	2729000	0.127
CP000393.1	2729000	2730000	0.847
CP000393.1	2730000	2731000	3.195
CP000393.1	2731000	2732000	5.733
CP000393.1	2732000	2733000	1.87
CP000393.1	2733000	2734000	9.886
CP000393.1	2734000	2735000	10.686
CP000393.1	2735000	2736000	32.44
CP000393.1	2736000	2737000	3.16
CP000393.1	2737000	2738000	10.758
CP000393.1	2738000	2739000	5.627
CP000393.1	2739000	2740000	10.411
CP000393.1	2740000	2741000	223.365
CP000393.1	2741000	2742000	41.922
CP000393.1	2742000	2743000	18.11
CP000393.1	2743000	2744000	26.991
CP000393.1	2744000	2745000	12.846
CP000393.1	2745000	2746000	370.012
CP000393.1	2746000	2747000	526.46
CP000393.1	2747000	2748000	380.557
CP000393.1	2748000	2749000	18.846
CP000393.1	2749000	2750000	13.212
CP000393.1	2750000	2751000	14.495
CP000393.1	2751000	2752000	16.22
CP000393.1	2752000	2753000	10.837
CP000393.1	2753000	2754000	109.111
CP000393.1	2754000	2755000	75.934
CP000393.1	2755000	2756000	83.878
CP000393.1	2756000	2757000	64.78
CP000393.1	2757000	2758000	45.33
CP000393.1	2758000	2759000	368.862
CP000393.1	2759000	2760000	148.436
CP000393.1	2760000	2761000	128.802
CP000393.1	2761000	2762000	1.165
CP000393.1	2762000	2763000	0.292
CP000393.1	2763000	2764000	2.343
CP000393.1	2764000	2765000	2.482
CP000393.1	2765000	2766000	5.53
CP000393.1	2766000	2767000	7.883
CP000393.1	2767000	2768000	35.216
CP000393.1	2768000	2769000	25.06
CP000393.1	2769000	2770000	63.353
CP000393.1	2770000	2771000	70.065
CP000393.1	2771000	2772000	18.307
CP000393.1	2772000	2773000	3.911
CP000393.1	2773000	2774000	3.181
CP000393.1	2774000	2775000	3.306
CP000393.1	2775000	2776000	6.51
CP000393.1	2776000	2777000	11.103
CP000393.1	2777000	2778000	52.268
CP000393.1	2778000	2779000	633.888
CP000393.1	2779000	2780000	0.0
CP000393.1	2780000	2781000	0.14
CP000393.1	2781000	2782000	0.0
CP000393.1	2782000	2783000	0.017
CP000393.1	2783000	2784000	310.611
CP000393.1	2784000	2785000	394.93
CP000393.1	2785000	2786000	123.335
CP000393.1	2786000	2787000	27.743
CP000393.1	2787000	2788000	1.559
CP000393.1	2788000	2789000	13.157
CP000393.1	2789000	2790000	1.053
CP000393.1	2790000	2791000	7.559
CP000393.1	2791000	2792000	7.057
CP000393.1	2792000	2793000	6.503
CP000393.1	2793000	2794000	7.123
CP000393.1	2794000	2795000	3.393
CP000393.1	2795000	2796000	16.616
CP000393.1	2796000	2797000	7.025
CP000393.1	2797000	2798000	6.67
CP000393.1	2798000	2799000	0.965
CP000393.1	2799000	2800000	1.009
CP000393.1	2800000	2801000	9.409
CP000393.1	2801000	2802000	23.042
CP000393.1	2802000	2803000	0.558
CP000393.1	2803000	2804000	0.074
CP000393.1	2804000	2805000	0.0
CP000393.1	2805000	2806000	0.0
CP000393.1	2806000	2807000	0.102
CP000393.1	2807000	2808000	0.0
CP000393.1	2808000	2809000	0.0
CP000393.1	2809000	2810000	0.0
CP000393.1	2810000	2811000	0.137
CP000393.1	2811000	2812000	5.195
CP000393.1	2812000	2813000	44.606
CP000393.1	2813000	2814000	75.086
CP000393.1	2814000	2815000	77.257
CP000393.1	2815000	2816000	20.638
CP000393.1	2816000	2817000	27.035
CP000393.1	2817000	2818000	35.08
CP000393.1	2818000	2819000	32.846
CP000393.1	2819000	2820000	3.073
CP000393.1	2820000	2821000	0.25
CP000393.1	2821000	2822000	8.408
CP000393.1	2822000	2823000	16.445
CP000393.1	2823000	2824000	10.226
CP000393.1	2824000	2825000	1.232
CP000393.1	2825000	2826000	4.797
CP000393.1	2826000	2827000	8.243
CP000393.1	2827000	2828000	3.882
CP000393.1	2828000	2829000	14.617
CP000393.1	2829000	2830000	7.283
CP000393.1	2830000	2831000	3.783
CP000393.1	2831000	2832000	25.929
CP000393.1	2832000	2833000	5.763
CP000393.1	2833000	2834000	21.091
CP000393.1	2834000	2835000	22.251
CP000393.1	2835000	2836000	9.226
CP000393.1	2836000	2837000	6.467
CP000393.1	2837000	2838000	0.121
CP000393.1	2838000	2839000	1.026
CP000393.1	2839000	2840000	3.195
CP000393.1	2840000	2841000	9.437
CP000393.1	2841000	2842000	8.419
CP000393.1	2842000	2843000	30.851
CP000393.1	2843000	2844000	42.095
CP000393.1	2844000	2845000	280.515
CP000393.1	2845000	2846000	105.126
CP000393.1	2846000	2847000	11.539
CP000393.1	2847000	2848000	16.281
CP000393.1	2848000	2849000	97.428
CP000393.1	2849000	2850000	71.022
CP000393.1	2850000	2851000	89.664
CP000393.1	2851000	2852000	109.05
CP000393.1	2852000	2853000	33.741
CP000393.1	2853000	2854000	5.624
CP000393.1	2854000	2855000	0.337
CP000393.1	2855000	2856000	0.006
CP000393.1	2856000	2857000	0.166
CP000393.1	2857000	2858000	3.891
CP000393.1	2858000	2859000	10.602
CP000393.1	2859000	2860000	52.479
CP000393.1	2860000	2861000	49.851
CP000393.1	2861000	2862000	2.412
CP000393.1	2862000	2863000	32.678
CP000393.1	2863000	2864000	41.676
CP000393.1	2864000	2865000	6.174
CP000393.1	2865000	2866000	2.93
CP000393.1	2866000	2867000	2.124
CP000393.1	2867000	2868000	1.674
CP000393.1	2868000	2869000	0.131
CP000393.1	2869000	2870000	3.087
CP000393.1	2870000	2871000	1.145
CP000393.1	2871000	2872000	3.45
CP000393.1	2872000	2873000	2.719
CP000393.1	2873000	2874000	3.839
CP000393.1	2874000	2875000	6.794
CP000393.1	2875000	2876000	7.698
CP000393.1	2876000	2877000	23.347
CP000393.1	2877000	2878000	10.345
CP000393.1	2878000	2879000	7.289
CP000393.1	2879000	2880000	0.262
CP000393.1	2880000	2881000	0.6
CP000393.1	2881000	2882000	0.202
CP000393.1	2882000	2883000	0.039
CP000393.1	2883000	2884000	0.147
CP000393.1	2884000	2885000	0.494
CP000393.1	2885000	2886000	0.165
CP000393.1	2886000	2887000	9.327
CP000393.1	2887000	2888000	1.755
CP000393.1	2888000	2889000	0.109
CP000393.1	2889000	2890000	0.06
CP000393.1	2890000	2891000	0.0
CP000393.1	2891000	2892000	0.0
CP000393.1	2892000	2893000	0.0
CP000393.1	2893000	2894000	0.0
CP000393.1	2894000	2895000	0.0
CP000393.1	2895000	2896000	1.776
CP000393.1	2896000	2897000	11.592
CP000393.1	2897000	2898000	34.887
CP000393.1	2898000	2899000	31.877
CP000393.1	2899000	2900000	102.26
CP000393.1	2900000	2901000	94.468
CP000393.1	2901000	2902000	80.734
CP000393.1	2902000	2903000	145.909
CP000393.1	2903000	2904000	87.509
CP000393.1	2904000	2905000	129.808
CP000393.1	2905000	2906000	217.054
CP000393.1	2906000	2907000	7.254
CP000393.1	2907000	2908000	4.234
CP000393.1	2908000	2909000	4.606
CP000393.1	2909000	2910000	4.276
CP000393.1	2910000	2911000	3.492
CP000393.1	2911000	2912000	2.803
CP000393.1	2912000	2913000	3.258
CP000393.1	2913000	2914000	8.827
CP000393.1	2914000	2915000	0.098
CP000393.1	2915000	2916000	0.974
CP000393.1	2916000	2917000	1.812
CP000393.1	2917000	2918000	2.71
CP000393.1	2918000	2919000	1.413
CP000393.1	2919000	2920000	0.608
CP000393.1	2920000	2921000	0.304
CP000393.1	2921000	2922000	0.704
CP000393.1	2922000	2923000	0.166
CP000393.1	2923000	2924000	0.193
CP000393.1	2924000	2925000	0.0
CP000393.1	2925000	2926000	0.0
CP000393.1	2926000	2927000	0.05
CP000393.1	2927000	2928000	3.62
CP000393.1	2928000	2929000	16.582
CP000393.1	2929000	2930000	20.143
CP000393.1	2930000	2931000	25.638
CP000393.1	2931000	2932000	24.044
CP000393.1	2932000	2933000	7.219
CP000393.1	2933000	2934000	9.746
CP000393.1	2934000	2935000	7.773
CP000393.1	2935000	2936000	6.762
CP000393.1	2936000	2937000	2.195
CP000393.1	2937000	2938000	1.056
CP000393.1	2938000	2939000	21.696
CP000393.1	2939000	2940000	42.447
CP000393.1	2940000	2941000	2.476
CP000393.1	2941000	2942000	4.707
CP000393.1	2942000	2943000	2.275
CP000393.1	2943000	2944000	0.096
CP000393.1	2944000	2945000	0.071
CP000393.1	2945000	2946000	1.635
CP000393.1	2946000	2947000	0.008
CP000393.1	2947000	2948000	0.0
CP000393.1	2948000	2949000	0.066
CP000393.1	2949000	2950000	0.0
CP000393.1	2950000	2951000	0.159
CP000393.1	2951000	2952000	0.008
CP000393.1	2952000	2953000	0.311
CP000393.1	2953000	2954000	1.172
CP000393.1	2954000	2955000	9.512
CP000393.1	2955000	2956000	38.282
CP000393.1	2956000	2957000	198.772
CP000393.1	2957000	2958000	114.535
CP000393.1	2958000	2959000	134.415
CP000393.1	2959000	2960000	8.882
CP000393.1	2960000	2961000	31.449
CP000393.1	2961000	2962000	38.315
CP000393.1	2962000	2963000	21.963
CP000393.1	2963000	2964000	21.028
CP000393.1	2964000	2965000	4.637
CP000393.1	2965000	2966000	23.913
CP000393.1	2966000	2967000	18.857
CP000393.1	2967000	2968000	1.209
CP000393.1	2968000	2969000	7.293
CP000393.1	2969000	2970000	5.363
CP000393.1	2970000	2971000	4.733
CP000393.1	2971000	2972000	42.502
CP000393.1	2972000	2973000	25.045
CP000393.1	2973000	2974000	20.059
CP000393.1	2974000	2975000	32.447
CP000393.1	2975000	2976000	290.448
CP000393.1	2976000	2977000	334.942
CP000393.1	2977000	2978000	162.076
CP000393.1	2978000	2979000	14.296
CP000393.1	2979000	2980000	15.422
CP000393.1	2980000	2981000	63.711
CP000393.1	2981000	2982000	0.837
CP000393.1	2982000	2983000	0.029
CP000393.1	2983000	2984000	1.247
CP000393.1	2984000	2985000	0.0
CP000393.1	2985000	2986000	0.958
CP000393.1	2986000	2987000	4.802
CP000393.1	2987000	2988000	0.971
CP000393.1	2988000	2989000	0.338
CP000393.1	2989000	2990000	6.041
CP000393.1	2990000	2991000	27.322
CP000393.1	2991000	2992000	25.335
CP000393.1	2992000	2993000	15.652
CP000393.1	2993000	2994000	14.303
CP000393.1	2994000	2995000	17.402
CP000393.1	2995000	2996000	16.653
CP000393.1	2996000	2997000	26.34
CP000393.1	2997000	2998000	39.223
CP000393.1	2998000	2999000	15.315
CP000393.1	2999000	3000000	1.142
CP000393.1	3000000	3001000	0.608
CP000393.1	3001000	3002000	0.677
CP000393.1	3002000	3003000	1.019
CP000393.1	3003000	3004000	0.439
CP000393.1	3004000	3005000	0.263
CP000393.1	3005000	3006000	0.912
CP000393.1	3006000	3007000	1.821
CP000393.1	3007000	3008000	2.582
CP000393.1	3008000	3009000	6.774
CP000393.1	3009000	3010000	4.83
CP000393.1	3010000	3011000	7.873
CP000393.1	3011000	3012000	16.449
CP000393.1	3012000	3013000	18.229
CP000393.1	3013000	3014000	18.834
CP000393.1	3014000	3015000	1.744
CP000393.1	3015000	3016000	4.663
CP000393.1	3016000	3017000	25.187
CP000393.1	3017000	3018000	13.808
CP000393.1	3018000	3019000	11.411
CP000393.1	3019000	3020000	11.238
CP000393.1	3020000	3021000	10.942
CP000393.1	3021000	3022000	33.476
CP000393.1	3022000	3023000	54.538
CP000393.1	3023000	3024000	47.987
CP000393.1	3024000	3025000	26.491
CP000393.1	3025000	3026000	11.767
CP000393.1	3026000	3027000	18.13
CP000393.1	3027000	3028000	46.308
CP000393.1	3028000	3029000	14.518
CP000393.1	3029000	3030000	4.366
CP000393.1	3030000	3031000	3.784
CP000393.1	3031000	3032000	28.901
CP000393.1	3032000	3033000	42.691
CP000393.1	3033000	3034000	105.851
CP000393.1	3034000	3035000	115.734
CP000393.1	3035000	3036000	61.239
CP000393.1	3036000	3037000	247.589
CP000393.1	3037000	3038000	313.888
CP000393.1	3038000	3039000	550.546
CP000393.1	3039000	3040000	27.673
CP000393.1	3040000	3041000	40.777
CP000393.1	3041000	3042000	79.315
CP000393.1	3042000	3043000	40.088
CP000393.1	3043000	3044000	14.126
CP000393.1	3044000	3045000	0.908
CP000393.1	3045000	3046000	3.462
CP000393.1	3046000	3047000	28.732
CP000393.1	3047000	3048000	54.152
CP000393.1	3048000	3049000	22.285
CP000393.1	3049000	3050000	34.317
CP000393.1	3050000	3051000	6.07
CP000393.1	3051000	3052000	34.707
CP000393.1	3052000	3053000	4.605
CP000393.1	3053000	3054000	1.605
CP000393.1	3054000	3055000	4.589
CP000393.1	3055000	3056000	5.744
CP000393.1	3056000	3057000	15.713
CP000393.1	3057000	3058000	3.316
CP000393.1	3058000	3059000	1.514
CP000393.1	3059000	3060000	8.144
CP000393.1	3060000	3061000	17.234
CP000393.1	3061000	3062000	13.424
CP000393.1	3062000	3063000	6.2
CP000393.1	3063000	3064000	2.506
CP000393.1	3064000	3065000	4.999
CP000393.1	3065000	3066000	14.393
CP000393.1	3066000	3067000	37.319
CP000393.1	3067000	3068000	19.148
CP000393.1	3068000	3069000	1.011
CP000393.1	3069000	3070000	0.992
CP000393.1	3070000	3071000	0.839
